train_info.php?sel_route=western&train=VR 90663,F,12,Churchgate,Virar, 2:55 pm , 4:17 pm 
train_info.php?sel_route=western&train=VR 90673,F,12,Churchgate,Virar, 3:02 pm , 4:25 pm 
train_info.php?sel_route=western&train=VR 90689,F,12,Churchgate,Virar, 3:18 pm , 4:39 pm 
train_info.php?sel_route=western&train=VR 90703,S,12,Churchgate,Virar, 3:36 pm , 5:15 pm 
train_info.php?sel_route=western&train=VR 90705,F,12,Churchgate,Virar, 3:40 pm , 5:03 pm 
train_info.php?sel_route=western&train=VR 90727,F,12,Churchgate,Virar, 3:59 pm , 5:18 pm 
train_info.php?sel_route=western&train=VR 90743,F,12,Churchgate,Virar, 4:13 pm , 5:36 pm 
train_info.php?sel_route=western&train=VR 90753,F,12,Churchgate,Virar, 4:22 pm , 5:50 pm 
train_info.php?sel_route=western&train=VR 90769,F,12,Churchgate,Virar, 4:42 pm , 6:11 pm 
train_info.php?sel_route=western&train=VR 90779,F,12,Churchgate,Virar, 4:55 pm , 6:16 pm 
train_info.php?sel_route=western&train=VR 90805,F,12,Churchgate,Virar, 5:17 pm , 6:41 pm 
train_info.php?sel_route=western&train=VR 90825,F,12,Churchgate,Virar, 5:36 pm , 6:59 pm 
train_info.php?sel_route=western&train=VR 90857,F,12,Churchgate,Virar, 5:56 pm , 7:26 pm 
train_info.php?sel_route=western&train=VR 90867,S,12,Churchgate,Virar, 6:05 pm , 7:46 pm 
train_info.php?sel_route=western&train=VR 90873,F,12,Churchgate,Virar, 6:11 pm , 7:38 pm 
train_info.php?sel_route=western&train=VR  90875 LS,S,12,Churchgate,Virar, 6:13 pm , 7:56 pm 
train_info.php?sel_route=western&train=VR 90887,F,12,Churchgate,Virar, 6:22 pm , 7:52 pm 
train_info.php?sel_route=western&train=VR 90903,F,12,Churchgate,Virar, 6:36 pm , 8:01 pm 
train_info.php?sel_route=western&train=VR 90919,F,12,Churchgate,Virar, 6:49 pm , 8:13 pm 
train_info.php?sel_route=western&train=VR 90931,F,12,Churchgate,Virar, 7:01 pm , 8:27 pm 
train_info.php?sel_route=western&train=VR 90949,F,12,Churchgate,Virar, 7:17 pm , 8:43 pm 
train_info.php?sel_route=western&train=VR 90969,F,12,Churchgate,Virar, 7:33 pm , 8:55 pm 
train_info.php?sel_route=western&train=VR 90991,F,12,Churchgate,Virar, 7:49 pm , 9:15 pm 
train_info.php?sel_route=western&train=VR 91005,F,12,Churchgate,Virar, 7:58 pm , 9:22 pm 
train_info.php?sel_route=western&train=VR 91021,F,12,Churchgate,Virar, 8:13 pm , 9:38 pm 
train_info.php?sel_route=western&train=VR 91033,F,12,Churchgate,Virar, 8:24 pm , 9:46 pm 
train_info.php?sel_route=western&train=VR 91055,F,12,Churchgate,Virar, 8:38 pm , 10:06 pm 
train_info.php?sel_route=western&train=VR 91059,S,12,Churchgate,Virar, 8:41 pm , 10:22 pm 
train_info.php?sel_route=western&train=VR 91065,F,12,Churchgate,Virar, 8:52 pm , 10:14 pm 
train_info.php?sel_route=western&train=VR 91081,S,12,Churchgate,Virar, 9:05 pm , 10:48 pm 
train_info.php?sel_route=western&train=VR 91101,F,12,Churchgate,Virar, 9:25 pm , 10:52 pm 
train_info.php?sel_route=western&train=VR 91105,F,12,Churchgate,Virar, 9:30 pm , 10:59 pm 
train_info.php?sel_route=western&train=VR 91129,F,12,Churchgate,Virar, 9:45 pm , 11:11 pm 
train_info.php?sel_route=western&train=VR 91147,F,12,Churchgate,Virar, 10:01 pm , 11:26 pm 
train_info.php?sel_route=western&train=VR 91159,F,12,Churchgate,Virar, 10:18 pm , 11:39 pm 
train_info.php?sel_route=western&train=VR 91169,F,12,Churchgate,Virar, 10:30 pm , 11:56 pm 
train_info.php?sel_route=western&train=VR 91175,F,12,Churchgate,Virar, 10:39 pm , 12:00 am 
train_info.php?sel_route=western&train=VR 91187,F,12,Churchgate,Virar, 10:55 pm , 12:24 am 
train_info.php?sel_route=western&train=VR 91199,F,12,Churchgate,Virar, 11:20 pm , 12:48 am 
train_info.php?sel_route=western&train=VR 91207,F,12,Churchgate,Virar, 11:37 pm , 1:05 am 
train_info.php?sel_route=western&train=VR 91217,S,12,Churchgate,Virar, 11:58 pm , 1:40 am 
train_info.php?sel_route=western&train=BYR 91223,S,12,Churchgate,Bhayandar, 12:10 am , 1:15 am 
train_info.php?sel_route=western&train=VR 91227,S,12,Churchgate,Virar, 12:17 am , 1:21 am 
train_info.php?sel_route=western&train=BYR 91229,S,12,Churchgate,Bhayandar, 12:25 am , 1:30 am 
train_info.php?sel_route=western&train=BVI 91231,S,12,Churchgate,Borivali, 12:28 am , 1:34 am 
train_info.php?sel_route=western&train=BVI 91233,S,12,Churchgate,Borivali, 12:38 am , 1:43 am 
train_info.php?sel_route=western&train=VR 91239,S,12,Churchgate,Virar, 12:50 am , 1:54 am 
train_info.php?sel_route=western&train=VR 90017,S,12,Churchgate,Virar, 4:15 am , 5:18 am 
train_info.php?sel_route=western&train=BVI 90021,S,12,Churchgate,Borivali, 4:21 am , 5:25 am 
train_info.php?sel_route=western&train=BVI 90029,S,12,Churchgate,Borivali, 4:41 am , 5:47 am 
train_info.php?sel_route=western&train=BVI 90033,S,12,Churchgate,Borivali, 4:46 am , 5:50 am 
train_info.php?sel_route=western&train=VR 90039,F,12,Churchgate,Virar, 4:59 am , 5:47 am 
train_info.php?sel_route=western&train=BVI 90041,S,12,Churchgate,Borivali, 5:00 am , 6:06 am 
train_info.php?sel_route=western&train=BYR 90045,F,12,Churchgate,Bhayandar, 5:07 am , 5:53 am 
train_info.php?sel_route=western&train=BVI 90053,S,12,Churchgate,Borivali, 5:12 am , 6:19 am 
train_info.php?sel_route=western&train=VR 90047,F,12,Churchgate,Virar, 5:15 am , 5:59 am 
train_info.php?sel_route=western&train=VR 90059,F,12,Churchgate,Virar, 5:24 am , 6:09 am 
train_info.php?sel_route=western&train=BVI 90063,S,12,Churchgate,Borivali, 5:25 am , 6:30 am 
train_info.php?sel_route=western&train=BVI 90065,S,12,Churchgate,Borivali, 5:28 am , 6:33 am 
train_info.php?sel_route=western&train=VR 90067,F,12,Churchgate,Virar, 5:32 am , 6:17 am 
train_info.php?sel_route=western&train=BVI 90069,S,12,Churchgate,Borivali, 5:32 am , 6:36 am 
train_info.php?sel_route=western&train=BVI 90079,S,12,Churchgate,Borivali, 5:44 am , 6:49 am 
train_info.php?sel_route=western&train=VR 90081,F,12,Churchgate,Virar, 5:52 am , 6:44 am 
train_info.php?sel_route=western&train=BVI 90087,S,12,Churchgate,Borivali, 5:56 am , 7:01 am 
train_info.php?sel_route=western&train=BVI 90091,S,12,Churchgate,Borivali, 6:03 am , 7:08 am 
train_info.php?sel_route=western&train=VR 90093,F,12,Churchgate,Virar, 6:08 am , 6:53 am 
train_info.php?sel_route=western&train=VR 90095,S,12,Churchgate,Virar, 6:08 am , 7:13 am 
train_info.php?sel_route=western&train=BVI 90097,S,12,Churchgate,Borivali, 6:11 am , 7:16 am 
train_info.php?sel_route=western&train=BVI 90099,F,12,Churchgate,Borivali, 6:12 am , 7:05 am 
train_info.php?sel_route=western&train=BVI 90101,S,12,Churchgate,Borivali, 6:14 am , 7:19 am 
train_info.php?sel_route=western&train=VR 90105,F,12,Churchgate,Virar, 6:21 am , 7:06 am 
train_info.php?sel_route=western&train=BVI 90111,F,12,Churchgate,Borivali, 6:27 am , 7:23 am 
train_info.php?sel_route=western&train=BVI 90115,S,12,Churchgate,Borivali, 6:29 am , 7:33 am 
train_info.php?sel_route=western&train=VR 90117,F,12,Churchgate,Virar, 6:31 am , 7:17 am 
train_info.php?sel_route=western&train=BVI 90121,S,12,Churchgate,Borivali, 6:32 am , 7:37 am 
train_info.php?sel_route=western&train=BVI 90123,S,12,Churchgate,Borivali, 6:35 am , 7:40 am 
train_info.php?sel_route=western&train=VR 90125,F,12,Churchgate,Virar, 6:38 am , 7:25 am 
train_info.php?sel_route=western&train=BVI 90131,S,12,Churchgate,Borivali, 6:45 am , 7:50 am 
train_info.php?sel_route=western&train=BVI 90133,F,12,Churchgate,Borivali, 6:48 am , 7:44 am 
train_info.php?sel_route=western&train=BVI 90135,S,12,Churchgate,Borivali, 6:49 am , 7:54 am 
train_info.php?sel_route=western&train=VR 90137,F,12,Churchgate,Virar, 6:55 am , 7:39 am 
train_info.php?sel_route=western&train=BVI 90143,S,12,Churchgate,Borivali, 6:55 am , 8:00 am 
train_info.php?sel_route=western&train=VR 92005 NS,F,15,Churchgate,Virar, 6:59 am , 7:43 am 
train_info.php?sel_route=western&train=VR 90147,F,12,Churchgate,Virar, 7:03 am , 7:47 am 
train_info.php?sel_route=western&train=BVI 90151,S,12,Churchgate,Borivali, 7:03 am , 8:09 am 
train_info.php?sel_route=western&train=BVI 90157,S,12,Churchgate,Borivali, 7:10 am , 8:16 am 
train_info.php?sel_route=western&train=BSR 90159,F,12,Churchgate,Vasai Road, 7:14 am , 8:01 am 
train_info.php?sel_route=western&train=BVI 90165,S,12,Churchgate,Borivali, 7:16 am , 8:20 am 
train_info.php?sel_route=western&train=BVI 90169,S,12,Churchgate,Borivali, 7:22 am , 8:27 am 
train_info.php?sel_route=western&train=VR 90171,F,12,Churchgate,Virar, 7:25 am , 8:14 am 
train_info.php?sel_route=western&train=BVI 90173,S,12,Churchgate,Borivali, 7:25 am , 8:30 am 
train_info.php?sel_route=western&train=BVI 90179,S,12,Churchgate,Borivali, 7:31 am , 8:36 am 
train_info.php?sel_route=western&train=VR 90181,F,12,Churchgate,Virar, 7:33 am , 8:18 am 
train_info.php?sel_route=western&train=BVI 90195,S,12,Churchgate,Borivali, 7:41 am , 8:48 am 
train_info.php?sel_route=western&train=VR 90197,F,12,Churchgate,Virar, 7:45 am , 8:34 am 
train_info.php?sel_route=western&train=BVI 90201,S,12,Churchgate,Borivali, 7:48 am , 8:52 am 
train_info.php?sel_route=western&train=BVI 90203,F,12,Churchgate,Borivali, 7:50 am , 8:38 am 
train_info.php?sel_route=western&train=VR 90209,F,12,Churchgate,Virar, 7:55 am , 8:40 am 
train_info.php?sel_route=western&train=BVI 90213,S,12,Churchgate,Borivali, 7:57 am , 9:01 am 
train_info.php?sel_route=western&train=VR 90217,F,12,Churchgate,Virar, 8:02 am , 8:49 am 
train_info.php?sel_route=western&train=BVI 90221,S,12,Churchgate,Borivali, 8:04 am , 9:09 am 
train_info.php?sel_route=western&train=BVI 90225,F,12,Churchgate,Borivali, 8:07 am , 8:55 am 
train_info.php?sel_route=western&train=BVI 90235,S,12,Churchgate,Borivali, 8:14 am , 9:22 am 
